#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Comunicaciones Teléfonos  móviles,926,22207,25/07/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 74 92 - MES JULIO - APROBADO POR DECRETO 1364/2014 - NUMERO DE FAC.: 28-G483-859141 DE FECHA OPERACION: 25/07/2014 Y FECHA REG. INTERVENCIÓN: 08/07/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,25/07/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",659 67 35 84 - MES JULIO - APROBADO POR DECRETO 1364/2014 - NUMERO DE FAC.: 28-G483-859134 DE FECHA OPERACION: 25/07/2014 Y FECHA REG. INTERVENCIÓN: 07/07/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",609 47 84 02  CONTRATO M2M GPRS PYMES DATOS - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-555790 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"6,05","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",679 54 97 04 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554125 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO NEGOCIOS 16 LINEAS - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554750 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 06/08/2014,"177,35","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 88 22  CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554032 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 76 22  - CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554117 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",660 04 34 89 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554030 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA UNICA 2 EXTENSIONES - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H4U1-033638 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 06/08/2014,"35,23","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",689 78 62 68 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554016 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 98 18 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554116 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 78 44 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554115 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 92 51 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554031 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",659 67 35 84 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554029 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA UNICA 143 EXTENSIONES - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H4U1-003998 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 06/08/2014,"817,92","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",679 21 34 53  CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554124 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA UNICA 94 EXTENSIONES - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H4U1-029460 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 06/08/2014,"1.933,58","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 93 45 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554119 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",660 09 48 27 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554027 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",608 68 38 11 CONTRATO INTERNET MOVIL - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-558265 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"25,41","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",682 70 74 92 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482554118 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",659 44 43 47 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554026 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,08/09/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",660 18 30 89 CONTRATO UNICO - MES AGOSTO - APROBADO Dº 1600/2014 - NUMERO DE FAC.: 28-H482-554028 DE FECHA OPERACION: 26/08/2014 Y FECHA REG. INTERVENCIÓN: 05/08/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682708822 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527149 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO MOVILES MOVISTAR 689786268 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527051 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682707492 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527153 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682709818 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527151 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 679213453 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527158 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA UNICA EXTENSIONES MOVILES 94 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I4U1-003221 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"1.746,34","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA UNICA EXTENSIONES FIJAS FACTURADAS 127 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I4U1-020932 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"627,17","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 659673584 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527064 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 659444347 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527061 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682707844 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527150 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO M2M GPRS PYMES DATOS  609478402 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-525879 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"6,05","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 68279345 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527154 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682707622 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527152 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO NEGOCIOS NUMERO DE LINEAS 16 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-526625 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"237,22","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO INTERNET MOVIL 608683811 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-529224 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"25,41","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA UNICA EXTENSIONES MOVILES 2 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I4U1-033365 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"30,65","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 660094827 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527062 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 660183089 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527063 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 660043489 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527065 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682709251 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527066 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 08/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,06/10/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 679549704 - SEPTIEMBRE - APROBADO POR DECRETO 1757/2014 - NUMERO DE FAC.: 28-I482-527159 DE FECHA OPERACION: 06/10/2014 Y FECHA REG. INTERVENCIÓN: 05/09/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 660 04 34 89 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509473 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 689 78 62 68 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509459 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 76 22 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509478 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 659 44 43 47 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509469 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA UNICA EXTENSIONES FIJAS FACTURADAS 134 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J4U1-004054 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"704,18","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO NEGOCIOS NUMERO DE LINEAS 16 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509320 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"241,52","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 93 45 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509480 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO M2M GPRS PYMES DATOS 609 47 84 02 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-508426 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"21,30","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIFA NICA EXTENSIONES MOVILES 94 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J4U1-029383 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"1.792,16","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 74 92 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509479 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 98 18 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509477 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 659 67 35 84 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509472 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 88 22 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509475 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO CORPORATIVO TARIA UNICA EXTENSIONES MOVILES 2 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J4U1-033594 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"43,17","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 660 18 30 89 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509471 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO INTERNET MOVIL 608 68 38 11 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-511245 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"25,41","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 660 09 48 27 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509470 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 679 54 97 04 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509485 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 92 51 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509474 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 78 44 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509476 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,04/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 679 21 34 53 - OCTUBRE - APROBADO POR DECRETO 1987/2014 - NUMERO DE FAC.: 28-J482-509484 DE FECHA OPERACION: 04/11/2014 Y FECHA REG. INTERVENCIÓN: 03/10/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,27/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 659 67 35 84 - NOVIEMBRE - APROBADO POR DECRETO 2263/2014 - NUMERO DE FAC.: 28-K482-569401 DE FECHA OPERACION: 27/11/2014 Y FECHA REG. INTERVENCIÓN: 05/11/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,27/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 98 18 - NOVIEMBRE - APROBADO POR DECRETO 2263/2014 - NUMERO DE FAC.: 28-K482-569406 DE FECHA OPERACION: 27/11/2014 Y FECHA REG. INTERVENCIÓN: 05/11/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,27/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 74 92 - NOVIEMBRE - APROBADO POR DECRETO 2263/2014 - NUMERO DE FAC.: 28-K482-569408 DE FECHA OPERACION: 27/11/2014 Y FECHA REG. INTERVENCIÓN: 05/11/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,27/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO MOVILES MOVISTAR 689 78 62 68 - NOVIEMBRE - APROBADO POR DECRETO 2263/2014 - NUMERO DE FAC.: 28-K482-569309 DE FECHA OPERACION: 27/11/2014 Y FECHA REG. INTERVENCIÓN: 05/11/2014,"13,31","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,27/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO INTERNET MOVIL 608 68 38 11 - NOVIEMBRE - APROBADO POR DECRETO 2263/2014 - NUMERO DE FAC.: 28-K482-570906 DE FECHA OPERACION: 27/11/2014 Y FECHA REG. INTERVENCIÓN: 05/11/2014,"25,41","0,00",#NAME?
Comunicaciones Teléfonos  móviles,926,22207,27/11/2014,A78923125,"TELEFONICA MOVILES ESPAÑA, S.A.",CONTRATO UNICO 682 70 92 51 - NOVIEMBRE - APROBADO POR DECRETO 2263/2014 - NUMERO DE FAC.: 28-K482-569403 DE FECHA OPERACION: 27/11/2014 Y FECHA REG. INTERVENCIÓN: 05/11/2014,"13,31","0,00",#NAME?
